chr	pos	strand	Zm_shoot_1	Zm_shoot_2	Zm_root_1	Zm_root_2
10	136319844	+	2	0	0	0
10	136320028	+	3	0	0	0
10	136325049	-	0	1	0	0
10	136496467	+	1	0	0	0
10	136609876	-	0	1	0	0
10	136641177	+	3	54	0	0
10	136720249	+	1	0	0	0
10	136725206	-	8	2	0	0
10	136728373	+	1	0	0	0
10	136729024	-	2	10	0	0
10	136734057	+	0	1	0	0
10	136734307	+	0	2	0	0
10	136734877	+	0	1	0	0
10	136783703	+	0	1	0	0
10	136903840	+	1	0	0	0
10	136903843	+	0	1	0	0
10	136963073	+	1	0	0	0
10	136986974	+	0	1	0	0
10	137125047	-	0	2	0	0
10	137127516	-	1	0	0	0
10	137150274	-	0	1	0	0
10	137229393	+	0	1	0	0
10	137271902	+	1	0	0	0
10	137382581	+	1	0	0	0
10	137512507	+	1	0	0	0
10	137525948	-	2	0	0	0
10	137530570	-	2	0	0	0
10	137530630	-	0	1	0	0
10	137530631	-	0	1	0	0
10	137530633	-	0	1	0	0
10	137594117	-	0	4	0	0
10	137681959	+	6	25	0	0
10	137684088	+	0	2	0	0
10	137687734	+	0	1	0	0
10	137687737	+	1	0	0	0
10	137698726	+	0	2	0	0
10	137698767	+	0	6	0	0
10	137699222	+	0	2	0	0
10	137699589	+	0	2	0	0
10	137771127	+	0	1	0	0
10	137856191	+	1	1	0	0
10	137979961	+	0	3	0	0
10	137986065	+	2	0	0	0
10	138017194	-	3	0	0	0
10	138046100	+	0	1	0	0
10	138070506	+	0	1	0	0
10	138112634	+	1	0	0	0
10	138113225	-	0	2	0	0
10	138215303	+	0	1	0	0
10	138235727	+	0	3	0	0
10	138235752	+	0	1	0	0
10	138384018	+	0	1	0	0
10	138387351	-	1	0	0	0
10	138387574	-	1	0	0	0
10	138455855	+	0	2	0	0
10	138490367	+	1	0	0	0
10	138513357	-	0	1	0	0
10	138518625	+	1	1	0	0
10	138528741	-	0	3	0	0
10	138689740	+	0	2	0	0
10	138692394	-	0	1	0	0
10	138693022	+	0	4	0	0
10	138695171	+	0	1	0	0
10	138721896	-	1	0	0	0
10	138722328	-	1	2	0	0
10	138722845	+	3	3	0	0
10	138825980	-	0	1	0	0
10	138834991	+	0	2	0	0
10	138903116	+	1	0	0	0
10	139104638	-	0	2	0	0
10	139104639	-	1	0	0	0
10	139109271	+	2	0	0	0
10	139109572	-	0	1	0	0
10	139144189	-	0	1	0	0
10	139153623	+	0	3	0	0
10	139262352	-	3	6	0	0
10	139304037	-	7	28	0	0
10	139384111	+	0	1	0	0
10	139399753	+	0	2	0	0
10	139400566	+	0	1	0	0
10	139426327	-	0	1	0	0
10	139585868	-	1	0	0	0
10	139706674	+	1	1	0	0
10	139769968	+	1	0	0	0
10	139771686	-	1	2	0	0
10	139771802	-	0	3	0	0
10	139771803	-	0	7	0	0
10	139777086	+	0	1	0	0
10	139780640	+	2	0	0	0
10	139910825	-	0	1	0	0
10	139921781	-	0	1	0	0
10	139921835	-	0	1	0	0
10	139921838	-	0	2	0	0
10	139921847	-	0	1	0	0
10	139923732	+	0	1	0	0
10	139943105	-	1	0	0	0
10	139981895	-	0	1	0	0
10	140074186	+	0	1	0	0
10	140084089	+	1	0	0	0
10	140112602	-	0	2	0	0
10	140161832	+	0	2	0	0
10	140162306	+	1	1	0	0
10	140162525	+	1	0	0	0
10	140162551	+	0	1	0	0
10	140162823	+	0	4	0	0
10	140162835	+	0	1	0	0
10	140163113	+	1	0	0	0
10	140164956	-	1	0	0	0
10	140167434	-	0	1	0	0
10	140167474	-	0	1	0	0
10	140172443	+	1	0	0	0
10	140434224	-	1	0	0	0
10	140445718	-	0	1	0	0
10	140445719	-	0	2	0	0
10	140445720	-	6	11	0	0
10	140445777	-	0	2	0	0
10	140509559	+	1	0	0	0
10	140693528	+	0	1	0	0
10	140699076	+	0	1	0	0
10	140700280	-	1	0	0	0
10	140709499	-	1	0	0	0
10	140802016	+	0	1	0	0
10	140898683	+	2	7	0	0
10	140927009	+	1	0	0	0
10	140930029	-	0	4	0	0
10	140978252	-	5	0	0	0
10	141002151	-	0	1	0	0
10	141005359	-	0	1	0	0
10	141016930	-	1	0	0	0
10	141017052	-	2	0	0	0
10	141048120	+	0	1	0	0
10	141075894	+	0	1	0	0
10	141252694	-	0	1	0	0
10	141342713	+	0	1	0	0
10	141367118	+	1	0	0	0
10	141374523	-	0	1	0	0
10	141374730	-	0	1	0	0
10	141387969	-	0	1	0	0
10	141388257	-	0	1	0	0
10	141459574	+	0	1	0	0
10	141461074	-	1	0	0	0
10	141461090	-	1	0	0	0
10	141461210	-	0	1	0	0
10	141461213	-	0	2	0	0
10	141496598	+	1	0	0	0
10	141496615	+	0	3	0	0
10	141500880	-	1	3	0	0
10	141601149	+	1	0	0	0
10	141756898	+	0	1	0	0
10	141758927	+	0	2	0	0
10	141822310	+	1	0	0	0
10	141831586	-	0	1	0	0
10	141835088	+	0	1	0	0
10	141869500	-	1	0	0	0
10	141869501	-	1	0	0	0
10	141869502	-	1	5	0	0
10	142215596	+	2	36	0	0
10	142334273	-	1	0	0	0
10	142347283	+	1	1	0	0
10	142347344	+	2	1	0	0
10	142347416	+	0	4	0	0
10	142347440	+	0	1	0	0
10	142347454	+	0	1	0	0
10	142347457	+	0	2	0	0
10	142347467	+	2	14	0	0
10	142349116	+	0	2	0	0
10	142437991	+	1	0	0	0
10	142493280	+	2	2	0	0
10	142589782	+	1	0	0	0
10	142599364	-	1	0	0	0
10	142670675	+	0	3	0	0
10	142670796	+	1	0	0	0
10	142671048	+	0	1	0	0
10	142681782	+	0	1	0	0
10	142682288	-	1	1	0	0
10	142815686	+	1	0	0	0
10	142817670	-	1	1	0	0
10	142821092	-	1	0	0	0
10	142865379	-	0	1	0	0
10	142865380	-	0	1	0	0
10	142869520	+	0	1	0	0
10	142881565	+	4	6	0	0
10	142931765	+	0	4	0	0
10	142947098	+	0	1	0	0
10	142949327	+	0	2	0	0
10	142956209	-	0	1	0	0
10	142964897	+	0	1	0	0
10	142965415	-	1	0	0	0
10	143197963	-	0	1	0	0
10	143279209	-	2	1	0	0
10	143536034	+	3	2	0	0
10	143539670	-	0	1	0	0
10	143647699	+	0	1	0	0
10	143842169	+	0	1	0	0
10	143868147	+	1	0	0	0
10	143870936	+	0	2	0	0
10	143870939	+	0	2	0	0
10	143870968	+	1	0	0	0
10	143871661	+	0	1	0	0
10	143871690	-	0	1	0	0
10	143874078	-	0	1	0	0
10	143874727	-	1	0	0	0
10	143885039	+	0	9	0	0
10	143946268	+	0	1	0	0
10	143954638	+	3	0	0	0
10	143986868	+	0	3	0	0
10	143988668	+	1	0	0	0
10	144038264	-	1	0	0	0
10	144043709	+	0	1	0	0
10	144044034	-	0	1	0	0
10	144044224	-	1	0	0	0
10	144044312	-	0	3	0	0
10	144044313	-	0	1	0	0
10	144044460	-	0	3	0	0
10	144046124	-	0	1	0	0
10	144046270	-	2	0	0	0
10	144105106	+	1	0	0	0
10	144107649	+	1	0	0	0
10	144108863	+	1	0	0	0
10	144110775	+	0	1	0	0
10	144111647	-	0	3	0	0
10	144111649	-	0	2	0	0
10	144111650	-	0	2	0	0
10	144111684	-	0	1	0	0
10	144111953	-	0	1	0	0
10	144111980	-	0	2	0	0
10	144112182	-	3	0	0	0
10	144112437	-	0	1	0	0
10	144112708	-	1	0	0	0
10	144113965	-	1	0	0	0
10	144115627	-	1	0	0	0
10	144168686	-	0	2	0	0
10	144178296	-	0	1	0	0
10	144272976	-	1	0	0	0
10	144276589	+	1	0	0	0
10	144282429	-	0	3	0	0
10	144309637	+	0	4	0	0
10	144309692	-	1	0	0	0
10	144340597	+	0	2	0	0
10	144341060	-	0	3	0	0
10	144346602	+	1	0	0	0
10	144360562	-	0	1	0	0
10	144444095	-	2	1	0	0
10	144522181	-	1	2	0	0
10	144524568	-	0	1	0	0
10	144524964	-	1	0	0	0
10	144551693	+	0	2	0	0
10	144552617	+	1	0	0	0
10	144612632	+	0	1	0	0
10	144637939	-	0	1	0	0
10	144685041	+	0	2	0	0
10	144704299	+	1	0	0	0
10	144707871	-	6	2	0	0
10	144714178	+	0	29	0	0
10	144776670	+	1	0	0	0
10	144780138	-	1	0	0	0
10	144802169	-	1	0	0	0
10	144893049	-	0	180	0	0
10	144893850	-	0	2	0	0
10	144912470	+	0	3	0	0
10	144912473	+	0	1	0	0
10	144912756	+	0	1	0	0
10	144913119	-	0	1	0	0
10	144913938	-	1	0	0	0
10	144913963	-	1	0	0	0
10	144913981	-	0	1	0	0
10	144913985	-	0	1	0	0
10	144913987	-	0	2	0	0
10	144914000	-	1	0	0	0
10	144914004	-	0	1	0	0
10	144914008	-	1	0	0	0
10	144914025	-	0	2	0	0
10	144914195	-	0	6	0	0
10	144914197	-	0	1	0	0
10	144914212	-	0	1	0	0
10	144914261	-	2	0	0	0
10	144914262	-	2	15	0	0
10	144914350	-	0	1	0	0
10	144914360	-	0	1	0	0
10	144915859	-	2	0	0	0
10	144920597	+	0	1	0	0
10	144924106	-	0	1	0	0
10	145010377	-	14	60	0	0
10	145016264	+	0	1	0	0
10	145042865	-	0	1	0	0
10	145110785	+	1	0	0	0
10	145110788	+	0	2	0	0
10	145164529	+	0	2	0	0
10	145330621	-	1	2	0	0
10	145371629	+	1	0	0	0
10	145375363	-	1	13	0	0
10	145384682	+	0	5	0	0
10	145603867	+	1	0	0	0
10	145606016	+	0	1	0	0
10	145616173	-	0	1	0	0
10	145618427	+	1	0	0	0
10	145618579	+	1	0	0	0
10	145618785	-	0	1	0	0
10	145620693	+	2	0	0	0
10	145622909	-	1	0	0	0
10	145763061	-	0	1	0	0
10	145763189	+	0	1	0	0
10	145763253	+	0	2	0	0
10	145773949	+	1	1	0	0
10	145832480	-	2	0	0	0
10	145858183	+	0	1	0	0
10	146015437	-	0	3	0	0
10	146020134	-	1	23	0	0
10	146020135	-	1	1	0	0
10	146027681	-	1	0	0	0
10	146083083	+	0	1	0	0
10	146085633	+	0	9	0	0
10	146087687	-	0	1	0	0
10	146088127	-	0	1	0	0
10	146088813	-	0	2	0	0
10	146088938	-	0	1	0	0
10	146104685	+	1	0	0	0
10	146104766	+	1	3	0	0
10	146105291	+	2	5	0	0
10	146107398	+	0	2	0	0
10	146117061	+	0	3	0	0
10	146117072	+	1	0	0	0
10	146236818	-	1	3	0	0
10	146377226	+	0	1	0	0
10	146406752	+	0	1	0	0
10	146430034	+	0	2	0	0
10	146440205	+	0	4	0	0
10	146446615	+	1	0	0	0
10	146446818	+	0	2	0	0
10	146447052	+	0	1	0	0
10	146484383	-	0	1	0	0
10	146489174	+	1	0	0	0
10	146495106	-	4	23	0	0
10	146511164	+	1	0	0	0
10	146559889	+	1	0	0	0
10	146560109	+	0	1	0	0
10	146563406	-	0	1	0	0
10	146563934	+	4	4	0	0
10	146564688	+	0	1	0	0
10	146564775	+	2	4	0	0
10	146569955	+	0	1	0	0
10	146577661	-	0	1	0	0
10	146653063	+	1	0	0	0
10	146757027	-	1	0	0	0
10	146757029	-	0	1	0	0
10	146757998	-	0	5	0	0
10	146789429	+	1	0	0	0
10	146797182	-	0	1	0	0
10	146822702	-	0	1	0	0
10	146828203	+	6	3	0	0
10	147002035	-	0	1	0	0
10	147037769	-	0	1	0	0
10	147045266	+	1	1	0	0
10	147151432	-	1	0	0	0
10	147158200	-	17	0	0	0
10	147158884	-	1	1	0	0
10	147162641	+	1	0	0	0
10	147246858	-	0	2	0	0
10	147255524	+	0	1	0	0
10	147280107	-	0	1	0	0
10	147325664	+	0	9	0	0
10	147326350	+	0	3	0	0
10	147326430	-	1	0	0	0
10	147326465	+	0	1	0	0
10	147326954	-	0	1	0	0
10	147334548	+	1	0	0	0
10	147335905	-	0	1	0	0
10	147337063	+	0	2	0	0
10	147364819	-	0	1	0	0
10	147390221	+	0	2	0	0
10	147390231	+	1	0	0	0
10	147390248	+	1	0	0	0
10	147390251	+	1	0	0	0
10	147390272	+	1	1	0	0
10	147390333	+	5	6	0	0
10	147390345	+	36	24	0	0
10	147390372	+	6	8	0	0
10	147390403	+	1	0	0	0
10	147390684	+	1	0	0	0
10	147391154	+	0	1	0	0
10	147391256	+	0	1	0	0
10	147393174	-	0	1	0	0
10	147393451	+	12	28	0	0
10	147393886	+	0	1	0	0
10	147394634	+	0	1	0	0
10	147395055	+	0	1	0	0
10	147395563	+	0	1	0	0
10	147429085	-	0	1	0	0
10	147433083	-	0	1	0	0
10	147502517	-	1	0	0	0
10	147502518	-	0	2	0	0
10	147520115	-	1	0	0	0
10	147526201	+	0	1	0	0
10	147533099	-	1	0	0	0
10	147541210	-	1	0	0	0
10	147544864	-	0	1	0	0
10	147546059	+	0	1	0	0
10	147669118	+	2	10	0	0
10	147671997	+	0	2	0	0
10	147674628	+	0	1	0	0
10	147696878	+	0	3	0	0
10	147729191	-	1	0	0	0
10	147855498	+	0	3	0	0
10	147858923	-	0	2	0	0
10	147860545	-	0	1	0	0
10	147860548	-	0	1	0	0
10	147860610	-	0	1	0	0
10	147861244	-	0	1	0	0
10	147866398	+	0	2	0	0
10	147869547	-	0	4	0	0
10	147943462	-	0	1	0	0
10	147949559	+	1	0	0	0
10	147971663	+	0	2	0	0
10	148045014	-	1	0	0	0
10	148067627	-	0	1	0	0
10	148079114	-	0	1	0	0
10	148079205	-	0	1	0	0
10	148080329	-	13	23	0	0
10	148080518	-	0	1	0	0
10	148080519	-	0	1	0	0
10	148080798	-	0	1	0	0
10	148169616	+	2	0	0	0
10	148218678	+	1	0	0	0
10	148288655	-	0	1	0	0
10	148289603	+	1	1	0	0
10	148290407	+	1	0	0	0
10	148316204	-	1	1	0	0
10	148317030	+	1	0	0	0
10	148358219	+	0	1	0	0
10	148360074	+	0	1	0	0
10	148360075	+	0	4	0	0
10	148360113	+	0	1	0	0
10	148367264	+	0	1	0	0
10	148372667	-	7	18	0	0
10	148437087	-	0	1	0	0
10	148478225	-	1	1	0	0
10	148532292	+	1	0	0	0
10	148532465	+	0	2	0	0
10	148536479	+	0	1	0	0
10	148737985	+	0	1	0	0
10	148737991	+	1	0	0	0
10	148741374	-	0	1	0	0
10	148747834	-	0	2	0	0
10	148748009	+	1	0	0	0
10	148821830	+	1	1	0	0
10	148828717	+	1	0	0	0
10	148828997	+	0	1	0	0
10	148878780	-	0	1	0	0
10	148996911	-	2	0	0	0
10	149032314	+	1	0	0	0
10	149032876	+	2	0	0	0
10	149035182	-	1	0	0	0
10	149181402	+	0	2	0	0
10	149184501	-	0	1	0	0
10	149184541	-	0	5	0	0
10	149247429	+	0	5	0	0
10	149247663	-	0	2	0	0
10	149247746	-	0	1	0	0
10	149247767	-	0	1	0	0
10	149247782	-	0	1	0	0
10	149251097	-	0	2	0	0
10	149251164	-	0	2	0	0
10	149251165	-	0	4	0	0
10	149251166	-	0	1	0	0
10	149251167	-	0	6	0	0
10	149332977	-	1	3	0	0
10	149408535	-	0	1	0	0
10	149525132	-	0	2	0	0
10	149526155	-	0	2	0	0
10	149529423	-	0	1	0	0
10	149564175	-	0	1	0	0
2	135154	+	0	2	0	0
2	135323	-	0	1	0	0
2	135352	-	0	1	0	0
2	178345	-	0	1	0	0
2	179219	-	0	1	0	0
2	274128	-	0	1	0	0
2	331102	+	1	0	0	0
2	565203	-	2	0	0	0
2	618356	-	1	4	0	0
2	724321	-	0	1	0	0
2	732761	+	0	4	0	0
2	746211	-	0	1	0	0
2	843673	+	0	1	0	0
2	843685	+	0	1	0	0
2	843697	+	0	4	0	0
2	843793	+	0	1	0	0
2	843879	+	0	2	0	0
2	843918	+	0	1	0	0
2	926233	+	0	1	0	0
2	934855	+	1	0	0	0
2	939545	+	0	1	0	0
2	939617	+	0	2	0	0
2	1039142	+	1	11	0	0
2	1104680	+	0	1	0	0
2	1209928	+	1	0	0	0
2	1210039	+	0	1	0	0
2	1273604	+	0	1	0	0
2	1278182	-	1	0	0	0
2	1278443	+	1	0	0	0
2	1282296	+	0	1	0	0
2	1293034	-	1	0	0	0
2	1335391	-	0	1	0	0
2	1337388	+	0	1	0	0
2	1438775	+	0	1	0	0
2	1444005	-	0	1	0	0
2	1444008	-	1	1	0	0
2	1444033	-	0	1	0	0
2	1444035	-	0	1	0	0
2	1444039	-	0	1	0	0
2	1450457	+	1	0	0	0
2	1452148	+	0	7	0	0
2	1464993	-	1	0	0	0
2	1541874	-	1	0	0	0
2	1541875	-	2	0	0	0
2	1542009	+	2	3	0	0
2	1549197	+	0	1	0	0
2	1627200	-	0	1	0	0
2	1657292	+	0	1	0	0
2	1690468	-	1	0	0	0
2	1693585	+	1	0	0	0
2	1693979	+	0	1	0	0
2	1697533	+	1	0	0	0
2	1713711	+	0	1	0	0
2	1725115	+	1	0	0	0
2	1777597	+	2	0	0	0
2	1778390	-	0	1	0	0
2	1825634	+	1	0	0	0
2	1930587	-	1	0	0	0
2	1934794	-	0	2	0	0
2	1963777	+	0	1	0	0
2	1978816	+	0	1	0	0
2	2021293	+	2	7	0	0
2	2062498	+	1	0	0	0
2	2084168	+	1	0	0	0
2	2099304	+	0	2	0	0
2	2105485	-	1	0	0	0
2	2117076	+	0	1	0	0
2	2228080	-	0	1	0	0
2	2233047	-	0	1	0	0
2	2233153	-	0	1	0	0
2	2266231	+	0	1	0	0
2	2272052	-	0	1	0	0
2	2275835	+	3	0	0	0
2	2275928	+	0	2	0	0
2	2275981	+	0	1	0	0
2	2331008	+	0	1	0	0
2	2369558	-	1	5	0	0
2	2370895	-	1	0	0	0
2	2379613	+	10	45	0	0
2	2482273	+	2	3	0	0
2	2482420	-	0	1	0	0
2	2487954	+	0	3	0	0
2	2500977	+	1	0	0	0
2	2501773	-	1	0	0	0
2	2502728	-	5	1	0	0
2	2550619	+	0	2	0	0
2	2640721	-	0	1	0	0
2	2686263	+	1	2	0	0
2	2686341	+	0	1	0	0
2	2790089	+	0	1	0	0
2	2809789	+	2	0	0	0
2	2809798	+	1	0	0	0
2	2814361	+	0	1	0	0
2	2817312	+	1	0	0	0
2	2822197	-	0	1	0	0
2	2822329	+	0	5	0	0
2	2915569	+	0	1	0	0
2	3001741	+	0	1	0	0
2	3017248	-	0	1	0	0
2	3020192	+	1	0	0	0
2	3023275	-	2	2	0	0
2	3023276	-	0	1	0	0
2	3040459	+	0	1	0	0
2	3078549	+	1	0	0	0
2	3094034	-	0	1	0	0
2	3094039	-	0	2	0	0
2	3094066	-	0	1	0	0
2	3094085	-	0	7	0	0
2	3094086	-	0	1	0	0
2	3094983	-	0	1	0	0
2	3119474	-	1	0	0	0
2	3119544	-	1	0	0	0
2	3189340	-	0	1	0	0
2	3235477	+	40	409	0	0
2	3340767	+	0	1	0	0
2	3342640	-	0	2	0	0
2	3381029	-	1	0	0	0
2	3386247	+	1	0	0	0
2	3392454	-	0	1	0	0
2	3392455	-	1	2	0	0
2	3397826	+	3	2	0	0
2	3402166	+	2	0	0	0
2	3406145	+	0	1	0	0
2	3439212	+	0	1	0	0
2	3561560	+	0	1	0	0
2	3565517	-	0	1	0	0
2	3574649	+	0	2	0	0
2	3584031	+	0	2	0	0
2	3588318	+	0	1	0	0
2	3600778	-	1	0	0	0
2	3601063	+	0	1	0	0
2	3672454	+	0	2	0	0
2	3677865	+	2	0	0	0
2	3693159	+	0	1	0	0
2	3753975	+	0	9	0	0
2	3800055	+	0	1	0	0
2	3802276	-	0	1	0	0
2	3864185	-	0	1	0	0
2	3880189	-	0	1	0	0
2	3941545	-	0	1	0	0
2	3949685	-	0	1	0	0
2	4060407	+	5	0	0	0
2	4169541	+	1	1	0	0
2	4172628	-	0	1	0	0
2	4176274	+	0	1	0	0
2	4184319	-	1	0	0	0
2	4192323	+	1	0	0	0
2	4192366	+	0	1	0	0
2	4192369	+	1	6	0	0
2	4192445	+	0	1	0	0
2	4192524	+	0	1	0	0
2	4192921	+	0	1	0	0
2	4193441	-	0	1	0	0
2	4194153	+	1	1	0	0
2	4195545	+	3	0	0	0
2	4199207	-	0	3	0	0
2	4199211	-	0	2	0	0
2	4209269	+	0	2	0	0
2	4216964	-	13	39	0	0
2	4266386	-	0	1	0	0
2	4301099	+	0	1	0	0
2	4305593	+	0	2	0	0
2	4307348	-	0	3	0	0
2	4308619	-	0	1	0	0
2	4308821	-	0	3	0	0
2	4308823	-	0	1	0	0
2	4308855	-	4	3	0	0
2	4309003	-	2	0	0	0
2	4312218	-	1	0	0	0
2	4350010	-	2	0	0	0
2	4354088	+	1	2	0	0
2	4370159	-	0	1	0	0
2	4471573	-	0	1	0	0
2	4517799	-	0	1	0	0
2	4519573	-	0	2	0	0
2	4581653	+	0	1	0	0
2	4676829	-	0	1	0	0
2	4680294	+	0	1	0	0
2	4693237	+	0	1	0	0
2	4693609	+	1	0	0	0
2	4699704	+	1	32	0	0
2	4699754	+	0	2	0	0
2	4699854	-	0	1	0	0
2	4700008	+	0	1	0	0
2	4704592	+	1	0	0	0
2	4705857	+	0	4	0	0
2	4853587	-	0	1	0	0
2	4855431	+	0	14	0	0
2	4855552	-	0	2	0	0
2	4895953	+	0	2	0	0
2	4896073	+	1	0	0	0
2	5012726	-	1	0	0	0
2	5013486	-	0	1	0	0
2	5029562	-	0	1	0	0
2	5074512	-	0	1	0	0
2	5080968	+	0	1	0	0
2	5081046	-	2	10	0	0
2	5120191	-	0	1	0	0
2	5122658	+	0	1	0	0
2	5275741	+	0	1	0	0
2	5277136	+	2	2	0	0
2	5277517	-	0	1	0	0
2	5278150	-	0	3	0	0
2	5278694	+	0	2	0	0
2	5295768	+	1	0	0	0
2	5305890	-	0	2	0	0
2	5385313	-	1	0	0	0
2	5386826	-	1	0	0	0
2	5465719	+	0	13	0	0
2	5505066	-	1	0	0	0
2	5505629	-	0	1	0	0
2	5511914	-	0	1	0	0
2	5521141	+	0	1	0	0
2	5521167	+	2	0	0	0
2	5552921	-	1	0	0	0
2	5554299	+	0	1	0	0
2	5568600	+	0	19	0	0
2	5568648	+	0	1	0	0
2	5568704	+	1	0	0	0
2	5689920	-	0	1	0	0
2	5690331	+	1	0	0	0
2	5696832	+	0	1	0	0
2	5697725	+	1	3	0	0
2	5768655	+	0	1	0	0
2	5768679	+	0	5	0	0
2	5768688	+	1	0	0	0
2	5822538	+	0	1	0	0
2	5822602	+	0	1	0	0
2	5846407	-	0	2	0	0
2	5856745	-	0	1	0	0
2	5856746	-	0	2	0	0
2	5872524	+	1	0	0	0
2	5928106	+	0	2	0	0
2	5930216	-	1	0	0	0
2	6017230	+	0	2	0	0
2	6026351	-	0	5	0	0
2	6052507	+	0	1	0	0
2	6057991	-	0	1	0	0
2	6059690	-	0	1	0	0
2	6129493	+	1	3	0	0
2	6155865	-	0	1	0	0
2	6155990	+	0	1	0	0
2	6198079	+	0	1	0	0
2	6199034	+	1	0	0	0
2	6337103	-	2	13	0	0
2	6459706	+	1	0	0	0
2	6459741	+	1	11	0	0
2	6472886	-	0	2	0	0
2	6474787	-	0	1	0	0
2	6483524	+	0	1	0	0
2	6531636	+	1	16	0	0
2	6573040	+	1	5	0	0
2	6573518	-	0	1	0	0
2	6628733	-	0	2	0	0
2	6629556	+	1	0	0	0
2	6638010	-	3	14	0	0
2	6642990	-	0	1	0	0
2	6643030	-	0	6	0	0
2	6643031	-	1	1	0	0
2	6643052	-	1	4	0	0
2	6643053	-	0	3	0	0
2	6643054	-	0	1	0	0
2	6645551	-	0	2	0	0
2	6645606	-	0	1	0	0
2	6645958	-	0	19	0	0
2	6645959	-	0	1	0	0
2	6651386	-	0	2	0	0
2	6652308	-	0	1	0	0
2	6652369	-	0	1	0	0
2	6652373	-	0	1	0	0
2	6719167	+	0	1	0	0
2	6720965	-	0	1	0	0
2	6737316	+	0	1	0	0
2	6848628	+	0	1	0	0
2	6856782	+	0	1	0	0
2	6915303	+	0	1	0	0
2	6973838	-	1	0	0	0
2	6981116	-	0	1	0	0
2	6982833	+	0	5	0	0
2	6984254	-	0	2	0	0
2	6991854	-	0	1	0	0
2	6995485	+	1	1	0	0
2	6996551	+	0	2	0	0
2	7007904	-	0	1	0	0
2	7043799	+	0	2	0	0
2	7043922	+	0	2	0	0
2	7098331	+	0	1	0	0
2	7099105	-	0	1	0	0
2	7181658	-	0	1	0	0
2	7189882	+	0	1	0	0
2	7190130	+	0	1	0	0
2	7192488	+	0	1	0	0
2	7192537	+	2	0	0	0
2	7192774	+	1	2	0	0
2	7276742	+	0	1	0	0
2	7276976	-	0	1	0	0
2	7277143	+	0	1	0	0
2	7297192	+	0	1	0	0
2	7312284	-	0	1	0	0
2	7320707	+	1	0	0	0
2	7327790	-	1	0	0	0
2	7527464	+	0	1	0	0
2	7547679	-	0	1	0	0
2	7636840	+	0	1	0	0
2	7661563	+	1	0	0	0
2	7669458	-	2	0	0	0
2	7746771	-	1	0	0	0
2	7747354	+	0	3	0	0
2	7863484	+	0	1	0	0
2	7948215	-	0	1	0	0
2	7953581	+	1	0	0	0
2	7959450	-	0	1	0	0
2	7963406	+	1	0	0	0
2	7963535	+	1	0	0	0
2	7963691	+	1	0	0	0
2	8063740	-	0	1	0	0
2	8064412	-	0	1	0	0
2	8156133	-	0	1	0	0
2	8293169	-	0	6	0	0
2	8295061	+	0	1	0	0
2	8295110	+	0	2	0	0
2	8300904	-	1	0	0	0
2	8585963	-	0	1	0	0
2	8781624	+	0	3	0	0
2	8812366	+	0	1	0	0
2	8813170	+	0	1	0	0
2	8819102	-	1	0	0	0
2	8901455	+	0	1	0	0
2	8903758	-	1	0	0	0
2	8904103	-	0	1	0	0
2	8904388	-	1	0	0	0
2	8906006	-	2	11	0	0
2	8910508	-	0	2	0	0
2	8912165	-	0	2	0	0
2	8996292	+	1	1	0	0
2	8996301	+	7	0	0	0
2	8996303	+	1	0	0	0
2	8998911	-	0	1	0	0
2	9003975	+	0	6	0	0
2	9004488	+	0	1	0	0
2	9011009	-	0	2	0	0
2	9012614	-	0	2	0	0
2	9021298	-	0	2	0	0
2	9024616	-	7	21	0	0
2	9090989	-	0	1	0	0
2	9092282	-	2	0	0	0
2	9092466	-	0	2	0	0
2	9092529	-	1	0	0	0
2	9105342	-	0	2	0	0
2	9133652	-	0	1	0	0
2	9135485	-	1	0	0	0
2	9136600	-	0	1	0	0
2	9270191	-	0	1	0	0
2	9271354	-	0	1	0	0
2	9321952	-	0	1	0	0
2	9366224	-	1	0	0	0
2	9367546	+	0	1	0	0
2	9417651	-	2	0	0	0
2	9417784	-	27	67	0	0
2	9417900	+	0	1	0	0
2	9448513	-	1	0	0	0
2	9551416	-	3	0	0	0
2	9590830	+	2	0	0	0
2	9590870	+	0	2	0	0
2	9591602	+	0	1	0	0
2	9621115	-	1	0	0	0
2	9928103	+	1	0	0	0
2	9971369	-	0	1	0	0
2	9979399	+	0	1	0	0
2	9987345	-	6	9	0	0
2	10000774	+	1	0	0	0
2	10016922	+	1	3	0	0
2	10034449	+	1	0	0	0
2	10148754	+	0	1	0	0
2	10152057	+	0	2	0	0
2	10157944	+	0	13	0	0
2	10176798	-	0	1	0	0
2	10176801	-	1	0	0	0
2	10218761	+	0	1	0	0
2	10467889	+	0	1	0	0
2	10478884	+	0	1	0	0
2	10484298	-	0	1	0	0
2	10491247	+	1	0	0	0
2	10502428	+	2	0	0	0
2	10545149	+	0	1	0	0
2	10546382	+	0	1	0	0
2	10546409	+	0	1	0	0
2	10566194	-	0	1	0	0
2	10569176	-	1	0	0	0
2	10574435	+	1	0	0	0
2	10600458	+	1	1	0	0
2	10602738	+	0	1	0	0
2	10602782	+	1	0	0	0
2	10602949	+	0	1	0	0
2	10615020	+	0	2	0	0
2	10631292	+	0	1	0	0
2	10631628	-	0	2	0	0
2	10631674	-	0	1	0	0
2	10631675	-	0	3	0	0
2	10631676	-	1	0	0	0
2	10631678	-	0	3	0	0
2	10633171	-	1	1	0	0
